CT076,Lý thuyết LS Sản,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT077,TT. Lâm sàng Sản,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT078,Lý thuyết LS Nhi,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT079,TT. Lâm sàng Nhi,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT080,LT. LS Y học cộng đồng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT081,TT. LS Y học cộng đồng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT084,TT. Cộng đồng 2,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
ML144,Tư tưởng Hồ Chí Minh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT082,Lý thuyết tốt nghiệp - CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT083,Lâm sàng tốt nghiệp - CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
LK111,Công tác xã hội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
LK111,Công tác xã hội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2003 (17). Mô hình đào tạo: Niên chế.
CT006,Xác suất thống kê,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT007,Vật lý đại cương+lý sinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT008,Anh văn không chuyên 1,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT009,TT.Vật lý+lý sinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT010,Hóa đại cương & vô cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT011,TT.Hoá đại cương & vô cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT012,Sinh học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT013,TT.Sinh học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT014,Hóa hữu cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT015,Tin học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT016,TT.Tin học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT017,Di truyền học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT028,Triết học Mác-Lênin-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT029,Kinh tế chính trị học CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
SH097,TT.Di truyền học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT018,Anh văn không chuyên 2,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT019,B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT020,TT.B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT021,Skills B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT022,B2.2-Nội tiết & Huyết học & MD,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT023,TT.B2.2-Nội tiết & H.Học...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT024,Skills B2.2-Nội tiết...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT025,B2.3-Tiêu hóa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT026,TT.B2.3-Tiêu hoá,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT027,Skills B2.3-Tiêu hóa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
ML164,Chủ nghĩa Cộng sản-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT030,"B3.1-VĐ, thận, niệu, SD nam",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT031,"TT.B3.1-VĐ, Thận, Niệu...",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT032,"Skills B3.1-Vận động,thận...",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT033,B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT034,TT.B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT035,Skills B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT036,B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT037,TT.B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT038,Skills B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT039,B3.4-Tâm thần kinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT040,TT.B3.4-Tâm thần kinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT041,Skills B3.4-Tâm thần...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
ML165,Lịch sử Đảng-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT042,B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT043,TT.B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT044,Skills B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT045,B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT046,TT.B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT047,Skills B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT048,"B4.3-YHDT, BKL, PH chức năng",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT049,"Skills B4.3-YHDT,bệnh 0 lây,..",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT050,B4.4-YH cộng đồng & TCYT,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT051,Skills B4.4-YHCD & TCYT,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT052,TT. Điều dưỡng & TC nội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT053,TT. Điều dưỡng & TC ngoại,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT054,TT. Cộng đồng 1,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT055,B5.1 - Nhi khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT056,Skills B5.1 - Nhi khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT057,B5.2 - Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT058,TT. B5.2 - Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT059,Skills B5.2-Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT060,B5.3 - NCKH & GDSK & Pháp y,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT061,TT.B5.3 - NCKH & GDSK & Pháp y,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT062,LS. Mắt,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT063,LS. Răng - Hàm - Mặt,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT064,LS. Tai - Mũi - Họng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT065,LS. Da liễu,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT066,LS. Tâm thần,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT067,LS. Lao,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT068,LS. Phục hồi chức năng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT069,LS. Nhiễm,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT070,LS. Y học dân tộc,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT071,LS. Hình ảnh học,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
ML144,Tư tưởng Hồ Chí Minh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT072,Lý thuyết LS Nội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT073,TT. Lâm sàng Nội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT074,Lý thuyết LS Ngoại,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT075,TT. Lâm sàng Ngoại,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT076,Lý thuyết LS Sản,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT077,TT. Lâm sàng Sản,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT078,Lý thuyết LS Nhi,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT079,TT. Lâm sàng Nhi,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT080,LT. LS Y học cộng đồng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT081,TT. LS Y học cộng đồng,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT084,TT. Cộng đồng 2,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT082,Lý thuyết tốt nghiệp - CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT083,Lâm sàng tốt nghiệp - CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
LK111,Công tác xã hội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
LK111,Công tác xã hội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2004 (18). Mô hình đào tạo: Niên chế.
CT006,Xác suất thống kê,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT007,Vật lý đại cương+lý sinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT008,Anh văn không chuyên 1,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT009,TT.Vật lý+lý sinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT010,Hóa đại cương & vô cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT011,TT.Hoá đại cương & vô cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT012,Sinh học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT013,TT.Sinh học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT014,Hóa hữu cơ,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT015,Tin học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT016,TT.Tin học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT017,Di truyền học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT028,Triết học Mác-Lênin-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT029,Kinh tế chính trị học CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
SH097,TT.Di truyền học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT018,Anh văn không chuyên 2,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT019,B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT020,TT.B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT021,Skills B2.1-Y học đại cương,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT022,B2.2-Nội tiết & Huyết học & MD,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT023,TT.B2.2-Nội tiết & H.Học...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT024,Skills B2.2-Nội tiết...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT025,B2.3-Tiêu hóa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT026,TT.B2.3-Tiêu hoá,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT027,Skills B2.3-Tiêu hóa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
ML164,Chủ nghĩa Cộng sản-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT030,"B3.1-VĐ, thận, niệu, SD nam",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT031,"TT.B3.1-VĐ, Thận, Niệu...",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT032,"Skills B3.1-Vận động,thận...",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT033,B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT034,TT.B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT035,Skills B3.2-Tim mạch,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT036,B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT037,TT.B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT038,Skills B3.3-Hô hấp,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT039,B3.4-Tâm thần kinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT040,TT.B3.4-Tâm thần kinh,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT041,Skills B3.4-Tâm thần...,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
ML165,Lịch sử Đảng-CTY,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT042,B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT043,TT.B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT044,Skills B4.1-Bệnh lây,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT045,B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT046,TT.B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT047,Skills B4.2-Da & giác quan,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT048,"B4.3-YHDT, BKL, PH chức năng",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT049,"Skills B4.3-YHDT,bệnh 0 lây,..",Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT050,B4.4-YH cộng đồng & TCYT,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT051,Skills B4.4-YHCD & TCYT,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT052,TT. Điều dưỡng & TC nội,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT053,TT. Điều dưỡng & TC ngoại,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT054,TT. Cộng đồng 1,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT055,B5.1 - Nhi khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT056,Skills B5.1 - Nhi khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT057,B5.2 - Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT058,TT. B5.2 - Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT059,Skills B5.2-Phụ nữ & Sản khoa,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT060,B5.3 - NCKH & GDSK & Pháp y,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
CT061,TT.B5.3 - NCKH & GDSK & Pháp y,Hệ: Đại học liên thông (DCT). Ngành: Y đa khoa (4 năm) (28). Khóa học: 2005 (19). Mô hình đào tạo: Niên chế.
